id_ipm,id_kab_kota,NAMA_KAB_KOTA,PROVINSI,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
IPM392,392,Buol,Sulawesi Tengah,"62,21","63,03","63,98","64,5","65,41","65,61","66,37","66,69","67,3","67,69","67,82","68,25","68,72","69,57","70,28"
IPM393,393,Parigi Moutong,Sulawesi Tengah,"59,17","60,36","61,13","61,98","62,2","62,79","63,6","64,09","64,85","65,47","65,44","65,82","66,26","67,11","67,49"
IPM394,394,Tojo Una-Una,Sulawesi Tengah,"58,33","58,87","59,55","60,32","61,15","61,33","62,27","62,61","63,38","64,52","64,59","64,74","65,54","66,39","66,97"
IPM395,395,Sigi,Sulawesi Tengah,"60,81","61,76","62,88","64,1","64,64","65,35","65,95","66,72","67,66","68,16","68,12","68,49","69,05","69,93","70,51"
IPM396,396,Banggai Laut,Sulawesi Tengah,-,-,-,"61,86","62,12","62,9","63,49","64,08","64,8","65,27","65,43","65,65","66,22","66,93","67,43"
IPM397,397,Morowali Utara,Sulawesi Tengah,-,-,-,"65,01","65,81",66,"66,57","67,35","67,95","68,45","68,36","68,48","68,97","69,73","70,58"
IPM398,398,Kota Palu,Sulawesi Tengah,"77,39","78,1","78,36","78,65","79,12","79,63","79,73","80,24","80,91","81,5","81,47","81,7","82,02","82,52","82,88"
IPM399,399,Kepulauan Selayar,Sulawesi Selatan,"62,15","62,53","62,87","63,16","63,66","64,32","64,95","65,39","66,04","66,91","67,38","67,76","68,35","69,2","70,03"
IPM400,400,Bulukumba,Sulawesi Selatan,"62,73","63,36","63,82","64,27","65,24","65,58","66,46","67,08","67,7","68,28","68,99","69,62","70,34","71,21","71,97"
IPM401,401,Bantaeng,Sulawesi Selatan,"62,46","63,07","63,99","64,88","65,77","66,2","66,59","67,27","67,76","68,3","68,73","68,99","69,69","70,57","71,48"
IPM402,402,Jeneponto,Sulawesi Selatan,"58,31","58,95","59,62","60,55","61,45","61,61","61,81","62,67","63,33",64,"64,26","64,56","65,13","65,9","66,38"
IPM403,403,Takalar,Sulawesi Selatan,"60,23","60,83","61,66","62,58","63,53","64,07","64,96","65,48","66,07","66,94","67,31","67,72","68,31","68,9","69,47"
IPM404,404,Gowa,Sulawesi Selatan,"63,83","64,42","64,65","65,45","66,12","66,87","67,7","68,33","68,87","69,66","70,14","70,29","70,99","71,57","72,26"
IPM405,405,Sinjai,Sulawesi Selatan,"61,31","62,13","62,74","63,47","63,83","64,48","65,36","65,8","66,24","67,05","67,6","67,75","68,33","68,92","69,52"
IPM406,406,Maros,Sulawesi Selatan,"64,07","64,95","65,5","66,06","66,65","67,13","67,76","68,42","68,94","69,5","69,86","70,41",71,"71,63","72,11"
IPM407,407,Pangkajene dan Kepulauan,Sulawesi Selatan,"62,79","63,6","64,3","65,24","66,16","66,65","66,86","67,25","67,71","68,29","68,72","69,21","69,79","70,59","71,22"
IPM408,408,Barru,Sulawesi Selatan,"64,94","65,73","66,07","67,02","67,94","68,64","69,07","69,56","70,05","70,6",71,"71,13","71,53","72,36","73,06"
IPM409,409,Bone,Sulawesi Selatan,"59,69","60,21","60,77","61,4","62,09","63,11","63,86","64,16","65,04","65,67","66,06","66,4","67,01","67,81","68,36"
IPM410,410,Soppeng,Sulawesi Selatan,"63,51","63,8","64,05","64,43","64,74","65,33","65,95","66,67","67,6","68,26","68,67","68,99","69,7","70,58","71,39"
IPM411,411,Wajo,Sulawesi Selatan,"63,07",64,"64,88","65,79","66,49","66,9","67,52","68,18","68,57","69,05","69,15","69,62","70,26","71,1","71,52"
IPM412,412,Sidenreng Rappang,Sulawesi Selatan,"65,54","65,88","66,19","67,15","68,14",69,"69,39","69,84","70,6","71,05","71,21","71,54","72,06","72,71","73,21"
IPM413,413,Pinrang,Sulawesi Selatan,"66,25","66,96","67,64","68,14","68,92","69,24","69,42","69,9","70,62","71,12","71,26","71,45","71,97","72,84","73,55"
IPM414,414,Enrekang,Sulawesi Selatan,"66,27","67,03","67,74","68,39","69,37","70,03","70,79","71,44","72,15","72,66","72,76","72,91","73,39","73,89","74,61"
IPM415,415,Luwu,Sulawesi Selatan,"63,95","64,71","65,43","66,39","67,34","68,11","68,71","69,02","69,6","70,39","70,51","70,85","71,36","72,16","72,79"
IPM416,416,Tana Toraja,Sulawesi Selatan,"62,83","63,22","63,96","64,55","65,08","65,75","66,25","66,82","67,66","68,25","68,75","69,49","69,88","70,73","71,67"
IPM417,417,Luwu Utara,Sulawesi Selatan,"64,77","65,57","65,99","66,4","66,9","67,44","67,81","68,35","68,79","69,46","69,57","70,02","70,51","71,34","72,07"
IPM418,418,Luwu Timur,Sulawesi Selatan,"68,47","68,94","69,34","69,53","69,75","70,43","70,95","71,46","72,16","72,8","73,22","73,34","73,92","74,35","74,95"
IPM419,419,Toraja Utara,Sulawesi Selatan,"63,51","64,48","64,89","65,65","66,15","66,76","67,49","67,9","68,49","69,23","69,33","69,75","70,36","71,23","71,85"
IPM420,420,Kota Makasar,Sulawesi Selatan,"77,63","77,82","78,47","78,98","79,35","79,94","80,53","81,13","81,73","82,25","82,25","82,66","83,12","83,52","83,9"
IPM421,421,Kota Parepare,Sulawesi Selatan,"73,55","74,2","74,67","75,1","75,66","76,31","76,48","76,68","77,19","77,62","77,86","78,21","78,54","79,03","79,64"
IPM422,422,Kota Palopo,Sulawesi Selatan,"73,03","74,02","74,54","75,02","75,65","76,27","76,45","76,71","77,3","77,98","78,06","78,38","78,91","79,45","79,94"
IPM423,423,Buton,Sulawesi Tenggara,"59,44","60,12","61,38","61,83","62,31","62,78","63,69","64,47","65,08","65,67","65,98","66,32","67,23","68,12","68,88"
IPM424,424,Muna,Sulawesi Tenggara,"62,57","63,08","63,76","64,67","65,09","65,99","66,96","67,61","68,47","68,97","69,02","69,17","69,61","70,16","71,05"
IPM425,425,Konawe,Sulawesi Tenggara,"66,55","67,16","67,51","68,23","68,68","69,56","69,84","70,24","70,72","71,29","71,35","71,48","72,04","72,77","73,39"
IPM426,426,Kolaka,Sulawesi Tenggara,"67,76","68,27","68,86","69,55","70,2","70,47","71,12","71,46","72,07","73,01","73,45","73,56","73,98","74,72","75,18"
IPM427,427,Konawe Selatan,Sulawesi Tenggara,"63,2","63,65","64,05","65,02","65,6","66,32","66,97","67,23","67,51","67,88","68,2","68,58","69,36","70,32","71,19"
IPM428,428,Bombana,Sulawesi Tenggara,"59,85","60,84","61,82","62,82","63,38","63,65","64,02","64,49","65,04","65,65","66,05","66,25","66,81","67,43","68,15"
IPM429,429,Wakatobi,Sulawesi Tenggara,"63,26","64,67","65,24","66,5","66,95","67,22","67,5","67,99","68,52","68,99","69,48","69,87","70,85","71,43","72,02"
IPM430,430,Kolaka Utara,Sulawesi Tenggara,"63,17","63,98","64,49","65,35","65,76","66,9","67,6","67,77","68,44","68,91","69,31","69,5","70,39","71,04","71,7"
IPM431,431,Buton Utara,Sulawesi Tenggara,"60,94","61,58","62,69","64,2","64,65","65,23","65,95","66,4","67,13","67,68","67,87","68,08",69,"69,7","70,6"
IPM432,432,Konawe Utara,Sulawesi Tenggara,"63,74","64,25","64,87","65,54","66,03","66,44","67,2","67,71","68,5","69,22","69,86","70,23","71,1","71,71","72,32"
IPM433,433,Kolaka Timur,Sulawesi Tenggara,-,-,-,"61,78","62,13","62,74","63,6","64,55","65,53","66,49","67,02","67,76","68,73","69,57","70,27"
IPM434,434,Konawe Kepulauan,Sulawesi Tenggara,-,-,-,"61,15","61,31","61,72","62,56","63,44","64,36","65,05","65,41","65,73","66,69","67,32","67,99"
IPM435,435,Muna Barat,Sulawesi Tenggara,-,-,-,-,"61,92","62,29","62,57","63,43","64,11","64,45","65,08","65,48","66,21","67,13","68,06"
IPM436,436,Buton Tengah,Sulawesi Tenggara,-,-,-,-,"61,69","62,13","62,56","62,82","63,46","64,06","64,37","64,55","65,29","65,83","66,47"
IPM437,437,Buton Selatan,Sulawesi Tenggara,-,-,-,-,"61,51",62,"62,55","63,2","63,47","64,37","64,93","64,99","65,44","66,15",67
IPM438,438,Kota Kendari,Sulawesi Tenggara,"78,13","79,43","79,97","80,91","81,3","81,43","81,66","81,83","82,22","82,86","83,53","84,15","84,51","84,85","85,33"
IPM439,439,Kota Baubau,Sulawesi Tenggara,"70,6","71,11","71,65","72,55","73,13","73,59","73,99","74,14","74,67","75,21","75,9","76,26","76,67","77,52","78,13"
IPM440,440,Boalemo,Gorontalo,"59,92","60,52","61,11","61,71","62,18","62,86","63,42","64,22","64,99","65,53","65,91","66,42","67,27","68,18","68,74"
IPM441,441,Gorontalo,Gorontalo,60,"61,04","61,87","62,22","62,9","63,63","64,22","64,95","65,78","66,69","66,92","67,34","68,28","69,09","69,66"
IPM442,442,Pohuwato,Gorontalo,"59,11","59,85","60,48","61,38","61,74","62,5","63,17","63,88","64,44","65,27","65,37","65,8","66,53","67,15","68,02"
IPM443,443,Bone Bolango,Gorontalo,64,"64,44","65,13","65,82","66,03","66,83","67,48","68,11","69,06","69,63","69,98","70,25","70,9","71,51","72,38"
IPM444,444,Gorontalo Utara,Gorontalo,"59,26","59,95","60,71","61,6","61,92","62,55","63,02","63,52","64,06","64,52","64,86","65,21","66,01","66,61","67,46"
IPM445,445,Kota Gorontalo,Gorontalo,"73,07","73,56","74,06","74,43","74,97","75,62","75,75","76,09","76,53","77,08","77,13","77,41","78,22","78,64","79,18"
IPM446,446,Majene,Sulawesi Barat,"61,67","62,56","63,06","63,32","63,74","64,4","64,8","65,4","66,01","66,59","66,91","67,29","67,84","68,62","69,42"
IPM447,447,Polewali Mandar,Sulawesi Barat,"57,44","58,26","58,62","59,27","60,09","60,87","61,51","62,35","63,14","63,74","63,84","64,23","64,79","65,59","66,22"
IPM448,448,Mamasa,Sulawesi Barat,"60,88","61,45","61,95","62,57","62,85","63,17","63,51","63,92","64,66","65,32","66,02","66,63","67,21","67,83","68,37"
IPM449,449,Mamuju,Sulawesi Barat,"61,65","62,28","63,24","64,17","64,71","65,09","65,65","66,32","67,11","67,72","68,15","68,32","68,88","69,61","70,4"
IPM450,450,Mamuju Utara / Pasangkayu,Sulawesi Barat,"61,29","62,23",63,"63,76","64,04","64,69","65,17","65,67","66,6","67,27","67,79","68,03","68,61","69,11","69,73"
IPM451,451,Mamuju Tengah,Sulawesi Barat,-,-,-,"61,05","61,48","62,22","62,89","63,64","64,43","65,1","65,71","66,18","66,89","67,45","68,36"
IPM452,452,Maluku Tenggara Barat / Kepulauan Tanimbar,Maluku,"57,08","57,69","58,56","59,34","59,81","60,26","61,12","61,64","62,39","62,86","62,86","62,97","63,45","64,16","64,83"
IPM453,453,Maluku Tenggara,Maluku,"60,58","60,96","61,75","62,11","62,74","63,35","64,2","64,94","65,53","65,85","66,2","66,33","66,88","67,57","68,24"
IPM454,454,Maluku Tengah,Maluku,"66,12","66,64","67,3","67,89","68,69","68,85","69,54","70,09","70,6","71,25","71,25","71,32","71,81","72,45","73,21"
IPM455,455,Buru,Maluku,"61,6","62,5","63,5","64,31","65,15","65,75","66,63","67,61","68,25","68,91","68,95","69,33","69,94","70,56","71,01"
IPM456,456,Kepulauan Aru,Maluku,"58,22","58,6","59,17","59,62","59,91","60,5","61,32","62,13","63,12","63,64","63,71","63,83","64,21","65,01","65,83"
IPM457,457,Seram Bagian Barat,Maluku,"59,9","60,59","61,47","61,79","62,39","63,02","63,76","64,34","65,14","65,49","65,62","65,83","66,67","67,56","68,39"
IPM458,458,Seram Bagian Timur,Maluku,"57,88","58,07","58,47","58,88","59,5","60,27","61,15","62,06","62,98","63,74","64,12","64,3","65,05","65,82","66,24"
IPM459,459,Maluku Barat Daya,Maluku,"55,75","56,1","56,74","57,34","58,09","58,64","59,43","60,16","60,64","61,55","61,9","62,37","63,07","63,93","64,86"
IPM460,460,Buru Selatan,Maluku,"57,3","57,98","58,91","59,89","60,74","61,48","62,19","62,75","63,62","64,42","64,69","64,8","65,37","66,23","67,09"
IPM461,461,Kota Ambon,Maluku,"76,07","76,7","77,49","78,16","79,09","79,3","79,55","79,82","80,24","80,81","80,84","81,23","81,63","82,06","82,56"
IPM462,462,Kota Tual,Maluku,"61,7","62,69","63,56","64,16","64,95","65,2","65,64","66,25","67,21","67,74","67,96","68,16","68,6","69,43","70,21"
IPM463,463,Halmahera Barat,Maluku Utara,"59,56","60,33","60,71","61,47","62,06","62,97","63,83","64,19","64,54","65,34","65,31","65,56","66,2","66,91","67,53"
IPM464,464,Halmahera Tengah,Maluku Utara,"58,42","59,34","59,94","60,89","61,49","62,07","63,05","63,89","64,66","65,55","65,42","65,82","66,49","67,48","68,45"
IPM465,465,Kepulauan Sula,Maluku Utara,"57,06","57,98","58,83","59,77","60,18","60,5","61,25","62,04","62,96","63,64","63,53","63,8","64,7","65,29","65,99"
IPM466,466,Halmahera Selatan,Maluku Utara,"58,22","58,86","59,5","59,92","60,34","61,26","62,17","62,64","63,39","64,11","63,84","64,19","65,06","65,83","66,66"
IPM467,467,Halmahera Utara,Maluku Utara,"61,46","62,31","62,94","63,81","64,18","65,04","66,02","66,52","67,3","67,75","67,5","67,82","68,38","69,05","69,78"
IPM468,468,Halmahera Timur,Maluku Utara,"60,06","60,77","61,73","62,71","63,26","63,99","64,92","65,77","66,2","66,74","66,75",67,"67,93","68,82","69,58"
IPM469,469,Pulau Morotai,Maluku Utara,-,"56,63","57,16","57,97","58,34","59,27","59,87","60,71","61,39","62,38","62,5","62,9","63,8","64,73","65,68"
IPM470,470,Pulau Taliabu,Maluku Utara,-,-,-,"56,86","57,31","58,26","58,66","59,03","59,67","60,62","60,48","60,73","61,64","62,31","62,9"
IPM471,471,Kota Ternate,Maluku Utara,"74,86","75,52","75,81","76,69","77,15","77,64","77,8","78,48","79,13","80,03","79,82","80,14","80,81","81,35","82,12"
IPM472,472,Kota Tidore Kepulauan,Maluku Utara,"64,48","64,8","65,42","66,25","66,76","67,45","68,37","69,25","69,89","70,83","70,53","70,99","71,55","72,4","72,91"
IPM473,473,Fakfak,Papua Barat,"60,95","61,94","62,56","64,29","64,73","64,92","65,55","66,09","66,99","67,87","68,36","68,52","69,12","69,72","70,39"
IPM474,474,Kaimana,Papua Barat,"57,25","57,87","58,99","60,36","61,07","61,33","62,15","62,74","63,67","64,59",65,"65,31","66,11","66,72","67,6"
IPM475,475,Teluk Wondama,Papua Barat,"52,97","53,74","54,69","55,65","56,27","56,64","57,16","58,1","58,86","59,82","60,21","60,33","60,87","61,67","62,36"
IPM476,476,Teluk Bintuni,Papua Barat,"56,99","57,87","58,84","59,73","60,4","61,09","61,81","62,39","63,13",64,"64,55","64,65","65,27",66,"66,75"
IPM477,477,Manokwari,Papua Barat,"66,29","67,28","67,86","68,81","69,35","69,91","70,34","70,67","71,17","71,67","72,01","72,02","72,6","73,21","73,83"
IPM478,478,Sorong Selatan,Papua Barat,"54,24","56,01","56,87","57,73","58,24","58,6","59,2","60,19","61,01","61,93","62,42","62,46","63,08","63,94",-
IPM479,479,Sorong,Papua Barat,"57,56","58,56","59,18","60,86","61,23","61,86","62,42","63,42","64,32","65,29","65,74","65,77","66,69","67,49",-
IPM480,480,Raja Ampat,Papua Barat,"57,36","58,37","59,06","60,36","60,86","61,23","61,95","62,35","62,84","63,66","63,89","63,92","64,65","65,26",-
IPM481,481,Tambrauw,Papua Barat,-,"45,97","47,18","48,69","49,4","49,77","50,35","51,01","51,95","52,9","53,45","53,71","54,63","55,55",-
IPM482,482,Maybrat,Papua Barat,-,"53,29","54,13","54,93","55,36","55,78","56,35","57,23","58,16","59,15","59,52","59,7","60,49","61,29",-
IPM483,483,Manokwari Selatan,Papua Barat,-,-,-,"54,95","55,32","56,59","57,12","58,08","58,84","59,72","59,84","59,85","60,68","61,55","62,45"
IPM484,484,Pegunungan Arfak,Papua Barat,-,-,-,"53,36","53,69","53,73","53,89","54,39","55,31","56,15","56,33","56,13","57,01","57,82","58,73"
IPM485,485,Kota Sorong,Papua Barat,"71,96","72,8","73,89","74,96","75,78","75,91","76,33","76,73","77,35","77,98","78,45","78,49","78,98","79,65",-
IPM486,486,Raja Ampat,Papua Barat Daya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"65,86"
IPM487,487,Sorong,Papua Barat Daya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"68,29"
IPM488,488,Sorong Selatan,Papua Barat Daya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"64,5"
IPM489,489,Maybrat,Papua Barat Daya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"61,83"
IPM490,490,Tambrauw,Papua Barat Daya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"56,32"
IPM491,491,Kota Sorong,Papua Barat Daya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"79,93"
IPM492,492,Merauke,Papua,"65,58","66,03","66,28","66,88","67,33","67,75","68,09","68,64","69,38","69,98","70,09","70,49","71,24","72,19",-
IPM493,493,Jayawijaya,Papua,"50,79","51,66","52,27","52,94","53,37","54,18","54,96","55,99","56,82","57,79","58,03","58,67","59,6","60,5",-
IPM494,494,Jayapura,Papua,"67,15","68,04","68,85","69,21","69,55","70,04","70,5","70,97","71,25","71,84","71,69","72,03","72,67","73,5","74,11"
IPM495,495,Nabire,Papua,"64,49","64,96","65,28","65,45","66,25","66,49","66,64","67,11","67,7","68,53","68,83","69,15","69,91","70,84",-
IPM496,496,Kepulauan Yapen,Papua,"63,5","63,82","64,11","64,34","64,89","65,28","65,55","66,07",67,"67,76","67,66","67,72","68,41","69,11","69,65"
IPM497,497,Biak Numfor,Papua,"68,22","68,8","69,05","69,35","70,32","70,85","71,13","71,56","71,96","72,57","72,19","72,33","72,85","73,46","73,98"
IPM498,498,Paniai,Papua,"52,57","53,02","53,34","53,7","53,93","54,2","54,34","54,91","55,83","56,58","56,31","56,7","57,14","57,91",-
IPM499,499,Puncak Jaya,Papua,"38,83","40,36","41,85","43,36","44,32","44,87","45,49","46,57","47,39","48,33","48,37","48,99","49,84","50,81",-
IPM500,500,Mimika,Papua,"67,96","68,74","68,95","69,5","70,4","70,89","71,64","72,42","73,15","74,13","74,19","74,48","75,08","75,91",-
IPM501,501,Boven Digoel,Papua,"56,15","56,89","57,45","57,96","58,21","59,02","59,35","60,14","60,83","61,51","61,53","61,62","62,52","63,46",-
IPM502,502,Mappi,Papua,"54,09","54,61","55,09","55,51","55,74","56,11","56,54","57,1","57,72","58,3","58,15","58,7","59,61","60,57",-
IPM503,503,Asmat,Papua,"43,69","44,58","45,08","45,54","45,91","46,62","47,31","48,49","49,37","50,37","50,55","51,29","52,22","53,19",-
IPM504,504,Yahukimo,Papua,"40,63","41,72","43,82","45,63","46,36","46,63","47,13","47,95","48,51","49,25","49,37","49,48","50,25","51,19",-
IPM505,505,Pegunungan Bintang,Papua,"35,45","36,61","37,82","38,94","39,68","40,91","41,9","43,24","44,22","45,21","45,44","46,28","47,21","48,18",-
IPM506,506,Tolikara,Papua,"43,44","44,41","44,86","45,68","46,16","46,38","47,11","47,89","48,85","49,68","49,5","49,6","50,51","51,48",-
IPM507,507,Sarmi,Papua,"56,98","57,96","59,03","59,51","60,48","60,99","61,27","62,31",63,"63,45","63,63","63,94","64,86","65,8","66,72"
IPM508,508,Keerom,Papua,60,"60,65","61,13","62,49","62,73","63,43","64,1","64,99","65,75","66,59","66,4","66,49","67,24","68,08","68,68"
IPM509,509,Waropen,Papua,"59,98","60,94","61,32","61,68","61,97","62,35","63,1","64,08","64,8","65,34","64,94","65,1","65,67","66,46","66,92"
IPM510,510,Supiori,Papua,"57,71","58,31","58,86","59,4","59,7","60,09","60,59","61,23","61,84","62,3","62,3","62,72","63,65","64,61","65,15"
IPM511,511,Mamberamo Raya,Papua,"44,89","45,82","46,62","47,28","47,88","48,29",49,"50,25","51,24","52,2","51,78","52,18","53,1","54,08",55
IPM512,512,Nduga,Papua,"19,62","21,12","23,07","24,42","25,38","25,47","26,56","27,87","29,42","30,75","31,55","32,84","34,1","35,19",-
IPM513,513,Lanny Jaya,Papua,"41,49","41,9","42,53","43,05","43,28","44,18","45,16","46,49","47,34",48,"47,86","48,68","49,62","50,56",-
IPM514,514,Mamberamo Tengah,Papua,"39,37","40,17","41,39","42,43","43,19","43,55","44,15","45,5","46,41","47,23","47,57","48,32","49,25","50,22",-
IPM515,515,Yalimo,Papua,"38,47","40,45","41,84","43,33","44,21","44,32","44,95","46,19","47,13","48,08","48,34","49,01","49,9","50,87",-
IPM516,516,Puncak,Papua,"33,44","35,08","36,85","37,73","38,05","39,41","39,96","41,06","41,81","42,7","43,04","43,17","43,87","44,59",-
IPM517,517,Dogiyai,Papua,"47,48","48,48","50,59","51,46","52,25","52,78","53,32","54,04","54,44","55,41","54,84",55,"55,72","56,7",-
IPM518,518,Intan Jaya,Papua,-,"40,07","41,89","42,69","43,51","44,35","44,82","45,68","46,55","47,51","47,79","48,34","49,25","50,19",-
IPM519,519,Deiyai,Papua,-,"46,12","46,94","47,74","48,12","48,28","48,5","49,07","49,55","50,11","49,46","49,96","50,42","51,18",-
IPM520,520,Kota Jayapura,Papua,"76,69","76,97","77,25","77,46","77,86","78,05","78,56","79,23","79,58","80,16","79,94","80,11","80,61","81,14","81,67"
IPM521,521,Merauke,Papua Selatan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"72,73"
IPM522,522,Boven Digoel,Papua Selatan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"64,26"
IPM523,523,Mappi,Papua Selatan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"61,51"
IPM524,524,Asmat,Papua Selatan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"53,92"
IPM525,525,Mimika,Papua Tengah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"76,85"
IPM526,526,Dogiyai,Papua Tengah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"57,68"
IPM527,527,Deiyai,Papua Tengah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"52,07"
IPM528,528,Nabire,Papua Tengah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"71,77"
IPM529,529,Paniai,Papua Tengah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"58,69"
IPM530,530,Intan Jaya,Papua Tengah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"50,71"
IPM531,531,Puncak,Papua Tengah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"45,6"
IPM532,532,Puncak Jaya,Papua Tengah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"51,78"
IPM533,533,Nduga,Papua Pegunungan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"36,3"
IPM534,534,Jayawijaya,Papua Pegunungan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"61,03"
IPM535,535,Lanny Jaya,Papua Pegunungan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"51,59"
IPM536,536,Tolikara,Papua Pegunungan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"52,05"
IPM537,537,Mamberamo Tengah,Papua Pegunungan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"50,72"
IPM538,538,Yalimo,Papua Pegunungan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"51,85"
IPM539,539,Yahukimo,Papua Pegunungan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"51,98"
IPM540,540,Pegunungan Bintang,Papua Pegunungan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"49,36"